Name,Bus,Fuel,Max_Cap,Min_Cap,Heat_Rate
ID_56914_CTG1,283651,NG (Natural Gas),59.0,26.06,10.827709
ID_56914_CTG2,283651,NG (Natural Gas),59.0,26.06,10.827709
ID_57001_GEN1,285491,NG (Natural Gas),49.9,22.04,11.047030000000001
ID_57977_ENG1,300011,NG (Natural Gas),3.0,1.33,10.617412
ID_57977_ENG2,300011,NG (Natural Gas),3.0,1.33,10.617412
ID_58169_1,281221,NG (Natural Gas),4.6,2.03,10.942590000000001
ID_246_IC3,200001,NG (Natural Gas),16.7,7.38,9.103361999999999
ID_7266_3A,230601,NG (Natural Gas),8.4,3.71,6.646591
ID_7266_3B,230601,NG (Natural Gas),8.4,3.71,6.646591
ID_7266_3C,230601,NG (Natural Gas),8.4,3.71,6.646591
ID_7266_3D,230601,NG (Natural Gas),8.4,3.71,6.646591
ID_7266_3E,230601,NG (Natural Gas),8.4,3.71,6.646591
ID_7266_3F,230601,NG (Natural Gas),8.4,3.71,6.646591
ID_56143_3,284011,NG (Natural Gas),48.0,21.2,10.559471
ID_56143_4,284011,NG (Natural Gas),48.0,21.2,10.559471
ID_57027_CPP1,281221,NG (Natural Gas),50.0,22.08,10.358599
ID_57027_CPP2,281221,NG (Natural Gas),50.0,22.08,10.358599
ID_57027_CPP3,281221,NG (Natural Gas),50.0,22.08,10.358599
ID_57027_CPP4,281221,NG (Natural Gas),50.0,22.08,10.358599
ID_7315_2,230601,NG (Natural Gas),58.0,25.62,10.776375
ID_7315_3,230601,NG (Natural Gas),58.0,25.62,10.776375
ID_7315_4,230601,NG (Natural Gas),58.0,25.62,10.776375
ID_56090_D190,281221,NG (Natural Gas),0.3,0.13,15.236403000000001
ID_56471_1,258301,NG (Natural Gas),49.8,22.0,9.919986999999999
ID_57483_CTG1,230541,NG (Natural Gas),49.9,22.04,10.569690000000001
ID_57483_CTG2,230541,NG (Natural Gas),49.9,22.04,10.569690000000001
ID_57483_CTG3,230541,NG (Natural Gas),49.9,22.04,10.569690000000001
ID_57483_CTG4,230541,NG (Natural Gas),49.9,22.04,10.569690000000001
ID_58432_COG1,258301,NG (Natural Gas),4.4,1.94,8.652852999999999
ID_58432_COG2,258301,NG (Natural Gas),4.4,1.94,8.652852999999999
ID_400_11,261001,NG (Natural Gas),108.2,47.79,8.07037
ID_400_12,261001,NG (Natural Gas),108.2,47.79,8.07037
ID_400_13,261001,NG (Natural Gas),108.2,47.79,8.07037
ID_400_14,261001,NG (Natural Gas),108.2,47.79,8.07037
ID_400_15,261001,NG (Natural Gas),108.2,47.79,8.07037
ID_400_16,261001,NG (Natural Gas),108.2,47.79,8.07037
ID_57267_1,216471,NG (Natural Gas),207.0,91.43,12.804229
ID_57267_2,216471,NG (Natural Gas),207.0,91.43,12.804229
ID_57267_3,216471,NG (Natural Gas),207.0,91.43,12.804229
ID_57267_4,216471,NG (Natural Gas),207.0,91.43,12.804229
ID_57482_CTG1,286671,NG (Natural Gas),100.0,44.17,9.862557
ID_57482_CTG2,286671,NG (Natural Gas),100.0,44.17,9.862557
ID_57482_CTG3,286671,NG (Natural Gas),100.0,44.17,9.862557
ID_57482_CTG4,286671,NG (Natural Gas),100.0,44.17,9.862557
ID_57482_CTG5,286671,NG (Natural Gas),100.0,44.17,9.862557
ID_57482_CTG6,286671,NG (Natural Gas),100.0,44.17,9.862557
ID_57482_CTG7,286671,NG (Natural Gas),100.0,44.17,9.862557
ID_57482_CTG8,286671,NG (Natural Gas),100.0,44.17,9.862557
ID_57515_GT1,257141,NG (Natural Gas),100.0,44.17,9.707165000000002
ID_57515_GT2,257141,NG (Natural Gas),100.0,44.17,9.707165000000002
ID_57515_GT3,257141,NG (Natural Gas),100.0,44.17,9.707165000000002
ID_57515_GT4,257141,NG (Natural Gas),100.0,44.17,9.707165000000002
ID_57515_GT5,257141,NG (Natural Gas),100.0,44.17,9.707165000000002
ID_58122_GEN1,232301,NG (Natural Gas),48.5,21.42,11.260151
ID_58432_COG3,258301,NG (Natural Gas),4.4,1.94,8.652852999999999
ID_59457_QTG1,284741,NG (Natural Gas),4.6,2.03,10.435378
ID_55538_CTG1,283651,NG (Natural Gas),49.9,22.04,10.145551
ID_58914_CG100,286671,NG (Natural Gas),4.6,2.03,11.937137
ID_58914_CG200,286671,NG (Natural Gas),4.6,2.03,11.937137
ID_50064_003,233771,NG (Natural Gas),4.4,1.94,12.062358
ID_50674_GEN1A,286671,NG (Natural Gas),1.2,0.53,8.539368
ID_58258_GEN1,254031,NG (Natural Gas),4.6,2.03,11.088324
ID_58258_GEN2,254031,NG (Natural Gas),4.6,2.03,11.088324
ID_59456_PTG5,284741,NG (Natural Gas),4.6,2.03,10.778238
ID_404_2,253851,NG (Natural Gas),163.2,72.09,11.985524999999999
ID_271_5,216471,NG (Natural Gas),326.4,144.17,12.501650999999999
ID_271_6,216471,NG (Natural Gas),326.4,144.17,12.501650999999999
ID_315_3,261001,NG (Natural Gas),310.0,136.93,11.862572
ID_315_4,261001,NG (Natural Gas),310.0,136.93,11.862572
ID_400_1,261001,NG (Natural Gas),230.0,101.59,8.07037
ID_400_2,261001,NG (Natural Gas),230.0,101.59,8.07037
ID_315_5,261001,NG (Natural Gas),495.0,218.64,11.862572
ID_6013_O2,252891,NG (Natural Gas),59.7,26.37,8.037
ID_315_6,261001,NG (Natural Gas),495.0,218.64,11.862572
ID_356_7,253851,NG (Natural Gas),495.0,218.64,12.070774
ID_356_8,253851,NG (Natural Gas),495.0,218.64,12.070774
ID_389_4,400011,NG (Natural Gas),81.6,36.04,8.425130999999999
ID_350_1,258301,NG (Natural Gas),806.0,356.01,11.290652
ID_271_7,216471,NG (Natural Gas),751.1,331.76,12.501650999999999
ID_350_2,258301,NG (Natural Gas),806.0,356.01,11.290652
ID_54451_G1,253751,NG (Natural Gas),10.0,4.42,7.517816
ID_6211_GEN2,211651,OIL,74.5,26.16,14.395806
ID_6211_GEN3,211651,OIL,74.5,26.16,14.395806
ID_151_1,230601,OIL,71.2,25.01,17.92936
ID_50024_50MW,233771,OIL,55.3,19.42,17.685393
ID_6704_15,253751,OIL,2.8,0.98,12.76507
ID_58085_CATR1,261161,OIL,0.5,0.18,9.96
ID_58053_OG1,232301,OIL,1.3,0.46,10.545455
ID_58085_CATR2,261161,OIL,1.0,0.35,9.96
ID_6518_KB1,300011,OIL,2.5,0.88,10.706826999999999
ID_6518_KB2,300011,OIL,2.5,0.88,10.706826999999999
ID_6518_KB3,300011,OIL,2.5,0.88,10.706826999999999
ID_6518_KB4,300011,OIL,2.5,0.88,10.706826999999999
ID_6518_KB5,300011,OIL,2.5,0.88,10.706826999999999
ID_6518_KB6,300011,OIL,2.5,0.88,10.706826999999999
ID_58593_BS1,201361,OIL,0.6,0.21,10.0
ID_58593_EM1,201361,OIL,0.4,0.14,10.0
ID_6704_MT01,253751,OIL,0.1,0.04,12.76507
ID_6704_MT02,253751,OIL,0.1,0.04,12.76507
ID_6704_MT03,253751,OIL,0.1,0.04,12.76507
ID_6704_MT04,253751,OIL,0.1,0.04,12.76507
ID_6704_MT05,253751,OIL,0.1,0.04,12.76507
ID_6704_MT06,253751,OIL,0.1,0.04,12.76507
ID_6704_MT07,253751,OIL,0.1,0.04,12.76507
ID_6704_MT08,253751,OIL,0.1,0.04,12.76507
ID_6704_MT09,253751,OIL,0.1,0.04,12.76507
ID_6704_MT10,253751,OIL,0.1,0.04,12.76507
ID_6704_MT11,253751,OIL,0.1,0.04,12.76507
ID_6704_MT14,253751,OIL,0.1,0.04,12.76507
ID_6704_MT15,253751,OIL,0.1,0.04,12.76507
ID_6704_MT16,253751,OIL,0.1,0.04,12.76507
ID_6704_MT17,253751,OIL,0.1,0.04,12.76507
ID_6704_MT18,253751,OIL,0.1,0.04,12.76507
ID_6704_MT19,253751,OIL,0.1,0.04,12.76507
ID_6704_MT20,253751,OIL,0.1,0.04,12.76507
ID_6704_MT21,253751,OIL,0.1,0.04,12.76507
ID_6704_MT22,253751,OIL,0.1,0.04,12.76507
ID_6704_MT23,253751,OIL,0.1,0.04,12.76507
ID_6704_MT24,253751,OIL,0.1,0.04,12.76507
ID_6704_MT25,253751,OIL,0.1,0.04,12.76507
ID_59074_EG1A,233771,OIL,2.2,0.77,10.926829
ID_59074_EG1B,233771,OIL,2.2,0.77,10.926829
ID_59074_EG2A,233771,OIL,2.2,0.77,10.926829
ID_59074_EG2B,233771,OIL,2.2,0.77,10.926829
ID_59074_EG3A,233771,OIL,2.2,0.77,10.926829
ID_59074_EG3B,233771,OIL,2.2,0.77,10.926829
ID_59074_EG4A,233771,OIL,2.2,0.77,10.926829
ID_59074_EG4B,233771,OIL,2.2,0.77,10.926829
ID_59074_EG5A,233771,OIL,2.2,0.77,10.926829
ID_59074_EG5B,233771,OIL,2.2,0.77,10.926829
ID_59074_EG6A,233771,OIL,2.2,0.77,10.926829
ID_59074_EG6B,233771,OIL,2.2,0.77,10.926829
ID_59074_EG7A,233771,OIL,2.2,0.77,10.926829
ID_59074_EG7B,233771,OIL,2.2,0.77,10.926829
ID_59074_EG8A,233771,OIL,2.2,0.77,10.926829
ID_59074_EG8B,233771,OIL,2.2,0.77,10.926829
ID_59074_EG10B,233771,OIL,2.3,0.81,10.926829
ID_59074_EG11A,233771,OIL,2.3,0.81,10.926829
ID_59074_EG11B,233771,OIL,2.3,0.81,10.926829
ID_59074_EG12A,233771,OIL,2.3,0.81,10.926829
ID_59074_EG12B,233771,OIL,2.3,0.81,10.926829
ID_59074_EG13A,233771,OIL,2.3,0.81,10.926829
ID_59074_EG14A,233771,OIL,2.3,0.81,10.926829
ID_59074_EG9B,233771,OIL,2.3,0.81,10.926829
ID_59074_EG15A,233771,OIL,2.3,0.81,10.926829
ID_59074_EG15B,233771,OIL,2.3,0.81,10.926829
ID_59074_EG16A,233771,OIL,2.3,0.81,10.926829
ID_59074_EG16B,233771,OIL,2.3,0.81,10.926829
ID_59074_EG9A,233771,OIL,2.3,0.81,10.926829
ID_50388_GEN1,211651,OIL,27.3,9.59,9.0
ID_56530_GEN3,605141,BIO,0.8,0.27,12.267566
ID_56530_GEN4,605141,BIO,0.8,0.27,12.267566
ID_59143_FR1,601941,BIO,3.2,1.1,12.533563000000001
ID_58574_01,601941,BIO,11.3,3.87,25.644231
ID_470_3,606631,BIT (Bituminous Coal),856.8,386.93,10.604130999999999
ID_470_1,606631,BIT (Bituminous Coal),382.5,172.74,10.604130999999999
ID_492_7,606631,BIT (Bituminous Coal),132.0,59.61,11.454834
ID_470_2,606631,BIT (Bituminous Coal),396.0,178.83,10.604130999999999
ID_525_2,701551,BIT (Bituminous Coal),275.4,124.37,10.849129000000001
ID_6021_2,701551,BIT (Bituminous Coal),446.4,201.59,10.162569
ID_6021_1,701551,BIT (Bituminous Coal),446.4,201.59,10.162569
ID_8219_1,606631,BIT (Bituminous Coal),207.0,93.48,10.380308999999999
ID_6248_1,605141,BIT (Bituminous Coal),552.3,249.42,10.798969999999999
ID_6021_3,701551,BIT (Bituminous Coal),534.8,241.52,10.162569
ID_6761_1,601941,BIT (Bituminous Coal),293.6,132.59,10.117040000000001
ID_527_ST4,600001,BIT (Bituminous Coal),79.3,35.81,12.386370000000001
ID_58081_ATB2,605141,BIT (Bituminous Coal),3.0,1.35,11.373522999999999
ID_527_1,600001,BIT (Bituminous Coal),11.5,5.19,12.386370000000001
ID_527_2,600001,BIT (Bituminous Coal),11.5,5.19,12.386370000000001
ID_527_3,600001,BIT (Bituminous Coal),11.5,5.19,12.386370000000001
ID_525_1,701551,BIT (Bituminous Coal),190.0,85.8,10.849129000000001
ID_469_4,605141,BIT (Bituminous Coal),380.8,171.97,10.027411
ID_492_6,606631,BIT (Bituminous Coal),75.0,33.87,11.454834
ID_50707_LMB,601941,NG (Natural Gas),58.5,25.84,6.5
ID_50707_LMC,601941,NG (Natural Gas),58.5,25.84,6.5
ID_50707_LMD,601941,NG (Natural Gas),58.5,25.84,6.5
ID_50707_LME,601941,NG (Natural Gas),58.5,25.84,6.5
ID_50707_STA,601941,NG (Natural Gas),52.2,23.06,6.5
ID_50707_STB,601941,NG (Natural Gas),52.2,23.06,6.5
ID_6112_2,601941,NG (Natural Gas),175.1,77.34,7.91464
ID_6112_1,601941,NG (Natural Gas),342.6,151.33,7.91464
ID_6112_3,601941,NG (Natural Gas),175.1,77.34,7.91464
ID_10682_GT5,605141,NG (Natural Gas),23.8,10.51,11.670378000000001
ID_55200_UN5,605141,NG (Natural Gas),71.1,31.4,6.903974
ID_55200_UN6,605141,NG (Natural Gas),71.1,31.4,6.903974
ID_6112_4,601941,NG (Natural Gas),175.1,77.34,7.91464
ID_10682_ST4,605141,NG (Natural Gas),90.0,39.75,11.670378000000001
ID_55200_UN7,605141,NG (Natural Gas),51.8,22.88,6.903974
ID_55283_1,606631,NG (Natural Gas),154.0,68.02,6.5
ID_55283_2,606631,NG (Natural Gas),154.0,68.02,6.5
ID_55283_3,606631,NG (Natural Gas),233.0,102.92,6.5
ID_55835_CTG1,605141,NG (Natural Gas),175.1,77.34,6.915584
ID_55835_CTG2,605141,NG (Natural Gas),175.1,77.34,6.915584
ID_55835_STG1,605141,NG (Natural Gas),334.9,147.93,6.915584
ID_56998_4,606631,NG (Natural Gas),40.0,17.67,6.553765
ID_56998_43,606631,NG (Natural Gas),20.0,8.83,6.553765
ID_56998_5,606631,NG (Natural Gas),40.0,17.67,6.553765
ID_56998_53,606631,NG (Natural Gas),20.0,8.83,6.553765
ID_56998_6,606631,NG (Natural Gas),40.0,17.67,6.553765
ID_56998_7,606631,NG (Natural Gas),40.0,17.67,6.553765
ID_469_5,605141,NG (Natural Gas),185.3,81.85,8.083844000000001
ID_469_6,605141,NG (Natural Gas),185.3,81.85,8.083844000000001
ID_469_7,605141,NG (Natural Gas),255.0,112.63,8.083844000000001
ID_55453_S3,606631,NG (Natural Gas),38.0,16.78,10.934897999999999
ID_55453_S4,606631,NG (Natural Gas),38.0,16.78,10.934897999999999
ID_55453_S5,606631,NG (Natural Gas),38.0,16.78,10.934897999999999
ID_55453_S6,606631,NG (Natural Gas),38.0,16.78,10.934897999999999
ID_6761_A,601941,NG (Natural Gas),89.3,39.44,11.163053
ID_6761_B,601941,NG (Natural Gas),89.3,39.44,11.163053
ID_6761_C,601941,NG (Natural Gas),89.3,39.44,11.163053
ID_55504_L1,605141,NG (Natural Gas),77.1,34.06,11.902459
ID_55504_L2,605141,NG (Natural Gas),77.1,34.06,11.902459
ID_55505_BR1,605141,NG (Natural Gas),77.1,34.06,10.948891
ID_55505_BR2,605141,NG (Natural Gas),77.1,34.06,10.948891
ID_55650_GE11,601941,NG (Natural Gas),5.7,2.52,10.612630999999999
ID_55650_GE12,601941,NG (Natural Gas),5.7,2.52,10.612630999999999
ID_55650_GE13,601941,NG (Natural Gas),5.7,2.52,10.612630999999999
ID_55650_GE14,601941,NG (Natural Gas),5.7,2.52,10.612630999999999
ID_55650_GE15,601941,NG (Natural Gas),5.7,2.52,10.612630999999999
ID_55650_GE16,601941,NG (Natural Gas),5.7,2.52,10.612630999999999
ID_55650_GE17,601941,NG (Natural Gas),5.7,2.52,10.612630999999999
ID_55650_GE18,601941,NG (Natural Gas),5.7,2.52,10.612630999999999
ID_55650_GE19,601941,NG (Natural Gas),5.7,2.52,10.612630999999999
ID_55650_GE20,601941,NG (Natural Gas),5.7,2.52,10.612630999999999
ID_55650_GEN1,601941,NG (Natural Gas),5.7,2.52,10.612630999999999
ID_55650_GEN2,601941,NG (Natural Gas),5.7,2.52,10.612630999999999
ID_55650_GEN3,601941,NG (Natural Gas),5.7,2.52,10.612630999999999
ID_55650_GEN4,601941,NG (Natural Gas),5.7,2.52,10.612630999999999
ID_55650_GEN5,601941,NG (Natural Gas),5.7,2.52,10.612630999999999
ID_55650_GEN6,601941,NG (Natural Gas),5.7,2.52,10.612630999999999
ID_55650_GEN7,601941,NG (Natural Gas),5.7,2.52,10.612630999999999
ID_55650_GEN8,601941,NG (Natural Gas),5.7,2.52,10.612630999999999
ID_55650_GEN9,601941,NG (Natural Gas),5.7,2.52,10.612630999999999
ID_55645_CT01,605141,NG (Natural Gas),198.9,87.85,11.372502
ID_55645_CT02,605141,NG (Natural Gas),198.9,87.85,11.372502
ID_6761_D,601941,NG (Natural Gas),89.3,39.44,11.163053
ID_56445_GEN1,601941,NG (Natural Gas),197.0,87.01,10.887969
ID_56445_GEN2,601941,NG (Natural Gas),197.0,87.01,10.887969
ID_6761_F,601941,NG (Natural Gas),149.6,66.08,11.163053
ID_56516_2G01,601941,NG (Natural Gas),8.4,3.71,9.552925
ID_56516_2G02,601941,NG (Natural Gas),8.4,3.71,9.552925
ID_56516_2G03,601941,NG (Natural Gas),8.4,3.71,9.552925
ID_56516_2G04,601941,NG (Natural Gas),8.4,3.71,9.552925
ID_56516_2G05,601941,NG (Natural Gas),8.4,3.71,9.552925
ID_56516_2G06,601941,NG (Natural Gas),8.4,3.71,9.552925
ID_56516_2G07,601941,NG (Natural Gas),8.4,3.71,9.552925
ID_56516_2G08,601941,NG (Natural Gas),8.4,3.71,9.552925
ID_56516_2G09,601941,NG (Natural Gas),8.4,3.71,9.552925
ID_56516_2G10,601941,NG (Natural Gas),8.4,3.71,9.552925
ID_56516_2G11,601941,NG (Natural Gas),8.4,3.71,9.552925
ID_56516_2G12,601941,NG (Natural Gas),8.4,3.71,9.552925
ID_56516_2G13,601941,NG (Natural Gas),8.4,3.71,9.552925
ID_56516_2G14,601941,NG (Natural Gas),8.4,3.71,9.552925
ID_6112_5,601941,NG (Natural Gas),140.3,61.97,7.91464
ID_6112_6,601941,NG (Natural Gas),140.3,61.97,7.91464
ID_56998_GT1,606631,NG (Natural Gas),100.0,44.17,6.553765
ID_56998_GT2,606631,NG (Natural Gas),100.0,44.17,6.553765
ID_493_1,606631,NG (Natural Gas),17.3,7.64,15.92243
ID_493_2,606631,NG (Natural Gas),18.8,8.3,15.92243
ID_493_3,606631,NG (Natural Gas),23.5,10.38,15.92243
ID_6619_1,605141,OIL,64.7,22.72,12.646884
ID_6619_2,605141,OIL,64.7,22.72,12.646884
ID_511_5,605771,OIL,1.8,0.63,9.396505999999999
ID_511_6,605771,OIL,1.8,0.63,9.396505999999999
ID_511_7,605771,OIL,1.8,0.63,9.396505999999999
ID_7995_IC1,606631,OIL,2.5,0.88,9.96
ID_7995_IC2,606631,OIL,2.5,0.88,9.96
ID_7995_IC3,606631,OIL,2.5,0.88,9.96
ID_7995_IC4,606631,OIL,2.5,0.88,9.96
ID_502_CAT,606631,OIL,1.8,0.63,13.227272999999999
ID_57861_UNT2,740011,BIO,1.5,0.51,10.63302
ID_57344_GS2,500071,BIO,0.8,0.27,9.0
ID_57344_GS3,500071,BIO,0.8,0.27,9.0
ID_57343_1,741041,BIO,1.1,0.38,10.057752
ID_57343_2,741041,BIO,1.1,0.38,10.057752
ID_57393_GEN1,741041,BIO,0.8,0.27,12.066895
ID_57393_GEN2,741041,BIO,0.8,0.27,12.066895
ID_57345_1,700001,BIO,0.9,0.31,11.605298000000001
ID_57345_2,700001,BIO,0.9,0.31,11.605298000000001
ID_57425_1,741041,BIO,1.5,0.51,11.373343
ID_57425_2,741041,BIO,1.5,0.51,11.373343
ID_57425_3,741041,BIO,1.5,0.51,11.373343
ID_57902_G123,106771,BIO,1.6,0.55,11.176772000000001
ID_57902_G162,106771,BIO,1.6,0.55,11.176772000000001
ID_58142_CHP1,741041,BIO,1.6,0.55,12.909597
ID_58142_CHP2,741041,BIO,1.6,0.55,12.909597
ID_58967_UNIT1,741041,BIO,0.8,0.27,13.5
ID_58967_UNIT2,741041,BIO,0.8,0.27,13.5
ID_58967_UNIT3,741041,BIO,0.8,0.27,13.5
ID_58968_UNIT1,741041,BIO,1.5,0.51,13.5
ID_58968_UNIT2,741041,BIO,1.5,0.51,13.5
ID_58968_UNIT3,741041,BIO,1.5,0.51,13.5
ID_58969_UNIT1,741041,BIO,0.8,0.27,13.5
ID_58969_UNIT2,741041,BIO,0.8,0.27,13.5
ID_58970_UNIT1,741041,BIO,1.1,0.38,13.5
ID_58970_UNIT2,741041,BIO,1.1,0.38,13.5
ID_58970_UNIT3,741041,BIO,1.1,0.38,13.5
ID_59529_GEN1,501961,BIO,1.6,0.55,10.807164
ID_55179_CTG1,106771,NG (Natural Gas),179.4,79.24,6.5
ID_55179_STG1,106771,NG (Natural Gas),122.1,53.93,6.5
ID_57028_GTG,740011,NG (Natural Gas),187.0,82.6,6.950274
ID_57028_STG,740011,NG (Natural Gas),131.5,58.08,6.950274
ID_7456_2,106771,NG (Natural Gas),83.2,36.75,12.169584
ID_7953_3,741041,NG (Natural Gas),45.9,20.27,10.224782
ID_55733_1,741041,NG (Natural Gas),172.8,76.33,10.424633
ID_7953_1,741041,NG (Natural Gas),179.1,79.11,10.224782
ID_817_1,741321,OIL,2.5,0.88,9.0
ID_817_2,741321,OIL,2.5,0.88,9.0
ID_58523_STL2,771731,BIO,3.8,1.3,25.883229
ID_6076_3,772611,BIT (Bituminous Coal),778.0,351.34,10.683544
ID_6076_4,772611,BIT (Bituminous Coal),778.0,351.34,10.683544
ID_10784_GEN1,772611,BIT (Bituminous Coal),46.1,20.82,13.58846
ID_55749_UNT1,772611,BIT (Bituminous Coal),115.7,52.25,12.349112
ID_55866_3,741321,NG (Natural Gas),6.1,2.69,9.401755
ID_55866_4,741321,NG (Natural Gas),6.1,2.69,9.401755
ID_55866_5,741321,NG (Natural Gas),6.1,2.69,9.401755
ID_55866_6,741321,NG (Natural Gas),6.1,2.69,9.401755
ID_55866_7,741321,NG (Natural Gas),6.1,2.69,9.401755
ID_55866_8,741321,NG (Natural Gas),6.1,2.69,9.401755
ID_55866_9,741321,NG (Natural Gas),6.1,2.69,9.401755
ID_56606_01,770011,NG (Natural Gas),91.0,40.19,9.611642
ID_56908_1,741321,NG (Natural Gas),67.7,29.9,11.796346999999999
ID_56908_2,741321,NG (Natural Gas),67.7,29.9,11.796346999999999
ID_56908_3,741321,NG (Natural Gas),67.7,29.9,11.796346999999999
ID_56496_3701,700161,NG (Natural Gas),1.6,0.71,8.037
ID_57166_GEN1,300011,BIO,1.6,0.55,10.993267
ID_57166_GEN2,300011,BIO,1.6,0.55,10.993267
ID_8224_1,741041,BIT (Bituminous Coal),277.2,125.18,11.517671
ID_8224_2,741041,BIT (Bituminous Coal),289.8,130.87,11.517671
ID_56224_001,741041,BIT (Bituminous Coal),242.0,109.29,10.743804
ID_54349_STM,302201,NG (Natural Gas),29.7,13.12,6.5
ID_54350_STM,303741,NG (Natural Gas),29.7,13.12,6.5
ID_2322_9,302071,NG (Natural Gas),104.4,46.11,8.225179
ID_2322_10,302071,NG (Natural Gas),104.4,46.11,8.225179
ID_2336_4,300011,NG (Natural Gas),69.7,30.79,9.810763999999999
ID_10761_GEN1,302211,NG (Natural Gas),49.8,22.0,6.5
ID_2336_5,300011,NG (Natural Gas),50.2,22.17,9.810763999999999
ID_55077_ED01,302071,NG (Natural Gas),170.0,75.09,6.5
ID_55077_ED02,302071,NG (Natural Gas),170.0,75.09,6.5
ID_55077_ED03,302071,NG (Natural Gas),196.0,86.57,6.5
ID_10761_GEN3,302211,NG (Natural Gas),60.5,26.72,6.5
ID_10761_GEN4,302211,NG (Natural Gas),60.5,26.72,6.5
ID_10761_GEN5,302211,NG (Natural Gas),60.5,26.72,6.5
ID_10761_GEN6,302211,NG (Natural Gas),60.5,26.72,6.5
ID_10761_GEN7,302211,NG (Natural Gas),27.8,12.28,6.5
ID_10761_GEN8,302211,NG (Natural Gas),27.8,12.28,6.5
ID_55514_CTG1,303741,NG (Natural Gas),174.0,76.86,6.5
ID_55514_CTG2,303741,NG (Natural Gas),174.0,76.86,6.5
ID_55514_STG1,303741,NG (Natural Gas),252.6,111.57,6.5
ID_55687_A01,302071,NG (Natural Gas),178.0,78.62,6.502773
ID_55687_A02,302071,NG (Natural Gas),178.0,78.62,6.502773
ID_55687_ST1,302071,NG (Natural Gas),332.4,146.82,6.502773
ID_55841_CT1,303741,NG (Natural Gas),197.2,87.1,6.5
ID_55841_CT2,303741,NG (Natural Gas),197.2,87.1,6.5
ID_55841_ST1,303741,NG (Natural Gas),270.3,119.39,6.5
ID_55322_CTG1,303741,NG (Natural Gas),201.5,89.0,6.5
ID_55322_CTG2,303741,NG (Natural Gas),201.5,89.0,6.5
ID_55322_CTG3,303741,NG (Natural Gas),201.5,89.0,6.5
ID_55322_CTG4,303741,NG (Natural Gas),201.5,89.0,6.5
ID_55322_ST1,303741,NG (Natural Gas),329.8,145.67,6.5
ID_55322_ST2,303741,NG (Natural Gas),329.8,145.67,6.5
ID_2336_10,300011,NG (Natural Gas),312.0,137.81,9.810763999999999
ID_2336_8,300011,NG (Natural Gas),155.6,68.73,9.810763999999999
ID_2336_9,300011,NG (Natural Gas),155.6,68.73,9.810763999999999
ID_7082_5,303741,NG (Natural Gas),167.5,73.98,7.544017
ID_7082_6,303741,NG (Natural Gas),167.5,73.98,7.544017
ID_7082_7,303741,NG (Natural Gas),223.5,98.72,7.544017
ID_7082_GT1,303741,NG (Natural Gas),101.5,44.83,7.544017
ID_55494_CT3,300011,NG (Natural Gas),64.0,28.27,8.037
ID_55494_CT4,300011,NG (Natural Gas),64.0,28.27,8.037
ID_55494_CT5,300011,NG (Natural Gas),62.0,27.39,8.037
ID_55494_CT6,300011,NG (Natural Gas),62.0,27.39,8.037
ID_56500_B102,300011,NG (Natural Gas),8.4,3.71,8.873644
ID_56500_B202,300011,NG (Natural Gas),8.4,3.71,8.873644
ID_56500_C102,300011,NG (Natural Gas),8.4,3.71,8.873644
ID_56500_C202,300011,NG (Natural Gas),8.4,3.71,8.873644
ID_56500_D101,300011,NG (Natural Gas),8.4,3.71,8.873644
ID_56500_E102,300011,NG (Natural Gas),8.4,3.71,8.873644
ID_56500_E202,300011,NG (Natural Gas),8.4,3.71,8.873644
ID_56500_F102,300011,NG (Natural Gas),8.4,3.71,8.873644
ID_56500_F202,300011,NG (Natural Gas),8.4,3.71,8.873644
ID_56500_G102,300011,NG (Natural Gas),8.4,3.71,8.873644
ID_56500_G202,300011,NG (Natural Gas),8.4,3.71,8.873644
ID_56500_H102,300011,NG (Natural Gas),8.4,3.71,8.873644
ID_56500_H202,300011,NG (Natural Gas),8.4,3.71,8.873644
ID_7082_GT4,303741,NG (Natural Gas),85.0,37.54,7.544017
ID_2322_11,302071,NG (Natural Gas),60.5,26.72,8.225179
ID_2322_12,302071,NG (Natural Gas),60.5,26.72,8.225179
ID_2322_13,302071,NG (Natural Gas),60.5,26.72,8.225179
ID_2322_14,302071,NG (Natural Gas),60.5,26.72,8.225179
ID_2322_15,302071,NG (Natural Gas),60.5,26.72,8.225179
ID_2322_16,302071,NG (Natural Gas),60.5,26.72,8.225179
ID_2322_17,302071,NG (Natural Gas),60.5,26.72,8.225179
ID_2322_18,302071,NG (Natural Gas),60.5,26.72,8.225179
ID_2322_19,302071,NG (Natural Gas),60.5,26.72,8.225179
ID_2322_20,302071,NG (Natural Gas),60.5,26.72,8.225179
ID_2322_21,302071,NG (Natural Gas),58.9,26.02,8.225179
ID_2322_22,302071,NG (Natural Gas),60.5,26.72,8.225179
ID_57348_UNITA,301461,NG (Natural Gas),4.3,1.9,11.103462
ID_57348_UNITB,301461,NG (Natural Gas),4.3,1.9,11.103462
ID_2330_1,300011,NG (Natural Gas),115.0,50.8,11.556861999999999
ID_2330_2,300011,NG (Natural Gas),115.0,50.8,11.556861999999999
ID_2336_3,300011,NG (Natural Gas),119.8,52.92,9.810763999999999
ID_6510_1,300011,OIL,2.0,0.7,9.96
ID_6510_2,300011,OIL,2.0,0.7,9.96
ID_6510_3,300011,OIL,2.0,0.7,9.96
